answer_llm,answer_orig,document,question,course
"As an online student at Arizona State University, you can register for disability support services through Student Accessibility and Inclusive Learning Services. This team is responsible for finding reasonable accommodations for students with disabilities, providing on-campus transportation for those with physical disabilities, and offering training and engagement opportunities to increase awareness and ensure accessibility.","Yes. Online students can register with Student Accessibility and Inclusive Learning Services. Our accessibility and inclusive learning team finds reasonable accommodations for students with disabilities, provides on-campus transportation for those with permanent or temporary physical disabilities, offers training and engagement opportunities to increase awareness and ensure accessibility, and more.",40,How can I register for disability support services as an online student?,ASU Online
"Yes, specific accommodations are provided for students with disabilities. Online students can register with the Student Accessibility and Inclusive Learning Services, which offers reasonable accommodations. The team also provides on-campus transportation for those with permanent or temporary physical disabilities, as well as training and engagement opportunities to increase awareness and ensure accessibility.","Yes. Online students can register with Student Accessibility and Inclusive Learning Services. Our accessibility and inclusive learning team finds reasonable accommodations for students with disabilities, provides on-campus transportation for those with permanent or temporary physical disabilities, offers training and engagement opportunities to increase awareness and ensure accessibility, and more.",40,Are there specific accommodations provided for students with disabilities?,ASU Online
"Yes, Arizona State University (ASU) offers transportation services for students with physical disabilities. The Student Accessibility and Inclusive Learning Services provide on-campus transportation for students with permanent or temporary physical disabilities.","Yes. Online students can register with Student Accessibility and Inclusive Learning Services. Our accessibility and inclusive learning team finds reasonable accommodations for students with disabilities, provides on-campus transportation for those with permanent or temporary physical disabilities, offers training and engagement opportunities to increase awareness and ensure accessibility, and more.",40,Does ASU offer transportation services for students with physical disabilities?,ASU Online
ASU Online promotes awareness and accessibility for online students through efforts such as Student Accessibility and Inclusive Learning Services. This service helps to find reasonable accommodations for students with disabilities and provides training and engagement opportunities to increase awareness and ensure accessibility.,"Yes. Online students can register with Student Accessibility and Inclusive Learning Services. Our accessibility and inclusive learning team finds reasonable accommodations for students with disabilities, provides on-campus transportation for those with permanent or temporary physical disabilities, offers training and engagement opportunities to increase awareness and ensure accessibility, and more.",40,What efforts are made to promote awareness and accessibility for online students?,ASU Online
"Yes, ASU Online provides GMAT waivers for many of their graduate programs. Additionally, some graduate programs do not require the GRE or GMAT at all. Waivers are considered on a case-by-case basis, so it is recommended to contact the specific college, school, or success coach for guidance and specific information regarding GMAT waivers.","Yes. Graduate Management Admission Test (GMAT) waivers are available for many of our programs. Additionally, many of our graduate degree programs don't require a Graduate Record Examinations (GRE) test or GMAT at all.All of our waivers are a case-by-case basis. So, it's best to reach out to your college or school for insight or your success coach who can help guide you through the process and provide specific information.",41,Does ASU Online provide GMAT waivers for graduate programs?,ASU Online
"Yes, many of the graduate degree programs at ASU Online do not require a GRE or GMAT. If you are interested in a specific program, it's advised to reach out to the relevant college or your success coach for detailed information.","Yes. Graduate Management Admission Test (GMAT) waivers are available for many of our programs. Additionally, many of our graduate degree programs don't require a Graduate Record Examinations (GRE) test or GMAT at all.All of our waivers are a case-by-case basis. So, it's best to reach out to your college or school for insight or your success coach who can help guide you through the process and provide specific information.",41,Are there any graduate degree programs at ASU Online that do not require a GRE or GMAT?,ASU Online
GMAT waivers for ASU Online programs are determined on a case-by-case basis. It is recommended to contact the specific college or school within ASU or consult with a success coach for guidance on the process and to obtain specific information regarding eligibility and requirements for GMAT waivers.,"Yes. Graduate Management Admission Test (GMAT) waivers are available for many of our programs. Additionally, many of our graduate degree programs don't require a Graduate Record Examinations (GRE) test or GMAT at all.All of our waivers are a case-by-case basis. So, it's best to reach out to your college or school for insight or your success coach who can help guide you through the process and provide specific information.",41,How are GMAT waivers determined for ASU Online programs?,ASU Online
"To get more information about GMAT waivers, you should reach out to your college or school for insight or contact your success coach who can help guide you through the process and provide specific information.","Yes. Graduate Management Admission Test (GMAT) waivers are available for many of our programs. Additionally, many of our graduate degree programs don't require a Graduate Record Examinations (GRE) test or GMAT at all.All of our waivers are a case-by-case basis. So, it's best to reach out to your college or school for insight or your success coach who can help guide you through the process and provide specific information.",41,Who should I contact to get more information about GMAT waivers?,ASU Online
"Yes, it is possible to receive assistance regarding GMAT waivers from your success coach. GMAT waivers are available on a case-by-case basis for many programs at ASU Online, and your success coach can help guide you through the process and provide specific information about obtaining a waiver.","Yes. Graduate Management Admission Test (GMAT) waivers are available for many of our programs. Additionally, many of our graduate degree programs don't require a Graduate Record Examinations (GRE) test or GMAT at all.All of our waivers are a case-by-case basis. So, it's best to reach out to your college or school for insight or your success coach who can help guide you through the process and provide specific information.",41,Is it possible to receive assistance regarding GMAT waivers from my success coach?,ASU Online
"Typically, credits earned at Arizona State University don't expire. However, depending on current course relevance, you might need to retake certain courses, like computers and economics.","Typically, Arizona State University credits don't expire. Similarly, transfer credits don't expire, though, you may need to retake some courses, such as computers and economics, depending on their relevance to today's courses.",42,Do credits earned at ASU have an expiration date?,ASU Online
"Transfer credits typically do not expire at Arizona State University. However, you may need to retake some courses, like computers and economics, depending on their relevance to current courses.","Typically, Arizona State University credits don't expire. Similarly, transfer credits don't expire, though, you may need to retake some courses, such as computers and economics, depending on their relevance to today's courses.",42,What happens to transfer credits after a certain period?,ASU Online
"You may need to retake some courses, such as computers and economics, if they are not relevant to today's courses. This can occur even though typically, Arizona State University credits do not expire.","Typically, Arizona State University credits don't expire. Similarly, transfer credits don't expire, though, you may need to retake some courses, such as computers and economics, depending on their relevance to today's courses.",42,Are there specific courses that I may need to retake?,ASU Online
"Course relevance can affect your previous credits in that while credits typically don't expire, you might need to retake some courses depending on how relevant they are to today's courses. This is specifically applicable for subjects like computers and economics.","Typically, Arizona State University credits don't expire. Similarly, transfer credits don't expire, though, you may need to retake some courses, such as computers and economics, depending on their relevance to today's courses.",42,How does course relevance affect my previous credits?,ASU Online
The provided context does not answer whether there is a time limit for using your ASU credits. You may need to contact an academic advisor or the university's registrar office for specific information regarding any expiration or limitations on using ASU credits.,"Typically, Arizona State University credits don't expire. Similarly, transfer credits don't expire, though, you may need to retake some courses, such as computers and economics, depending on their relevance to today's courses.",42,Is there a time limit for using my ASU credits?,ASU Online
"If you don't meet the admission requirements for an undergraduate program at Arizona State University (ASU), you have the option to participate in the Earned Admission track. This program allows you to take university courses through their Universal Learner platform. Once you achieve a cumulative GPA of 2.75 from these courses, you can be admitted into a degree program with general admission requirements at ASU Online. To begin this process, you need to submit an undergraduate application to ASU, and an enrollment advisor will reach out with more details if Earned Admission is suitable for you.","If you're applying for an undergraduate program, you can still earn your way into Arizona State University through the Earned Admission track. To begin the process, submit an undergraduate application to ASU. If Earned Admission is right for you, an enrollment advisor will reach out with more details.If you're applying for a graduate program, we highly recommend researching the admission requirements for your degree of interest. Each of ASU's graduate programs has unique admission standards. If you're not offered admission based on your application, you may be able to improve your chances of admission. On My ASU, you'll find information about who to contact if you're not offered admission to your program. We recommend you work with the college or school of your degree of interest to review your options. Your enrollment coach can point you in the right direction as well.",43,What options do I have if I don't meet the admission requirements for an undergraduate program at ASU?,ASU Online
"To determine if the Earned Admission track is the right choice for you, you should first consider whether you meet the general admission requirements for Arizona State University. If you do not meet these requirements, Earned Admission could be a viable option. This track involves taking university courses offered through ASU's Universal Learner platform. By successfully completing these courses and earning a cumulative 2.75 GPA, you can gain admission into a general admission requirement degree with ASU Online. Participating in Earned Admission is a way to work toward eligibility if you do not initially meet the GPA or other requirements for admission.","If you're applying for an undergraduate program, you can still earn your way into Arizona State University through the Earned Admission track. To begin the process, submit an undergraduate application to ASU. If Earned Admission is right for you, an enrollment advisor will reach out with more details.If you're applying for a graduate program, we highly recommend researching the admission requirements for your degree of interest. Each of ASU's graduate programs has unique admission standards. If you're not offered admission based on your application, you may be able to improve your chances of admission. On My ASU, you'll find information about who to contact if you're not offered admission to your program. We recommend you work with the college or school of your degree of interest to review your options. Your enrollment coach can point you in the right direction as well.",43,How can I determine if the Earned Admission track is the right choice for me?,ASU Online
"If you're applying for a graduate program and don't meet the admission standards at ASU, it is highly recommended that you thoroughly research the admission requirements specific to your desired program, as each graduate program has unique standards. If your application does not result in an offer of admission, you might still have options to improve your chances. On the My ASU portal, you can find information about who to contact if you're not offered admission to your program. It is advisable to collaborate with the college or school related to your degree of interest to explore your options. Additionally, your enrollment coach can also offer guidance and direct you towards the appropriate steps to take.","If you're applying for an undergraduate program, you can still earn your way into Arizona State University through the Earned Admission track. To begin the process, submit an undergraduate application to ASU. If Earned Admission is right for you, an enrollment advisor will reach out with more details.If you're applying for a graduate program, we highly recommend researching the admission requirements for your degree of interest. Each of ASU's graduate programs has unique admission standards. If you're not offered admission based on your application, you may be able to improve your chances of admission. On My ASU, you'll find information about who to contact if you're not offered admission to your program. We recommend you work with the college or school of your degree of interest to review your options. Your enrollment coach can point you in the right direction as well.",43,What should I do if I'm applying for a graduate program and don't meet the admission standards?,ASU Online
"If you're not accepted into your desired program, you can find information on improving your chances of admission by visiting My ASU. There, you will find contact information for who to reach out to regarding your admission status. It is recommended to work with the college or school associated with your degree of interest to explore your options. Your enrollment coach can also provide guidance and point you in the right direction.","If you're applying for an undergraduate program, you can still earn your way into Arizona State University through the Earned Admission track. To begin the process, submit an undergraduate application to ASU. If Earned Admission is right for you, an enrollment advisor will reach out with more details.If you're applying for a graduate program, we highly recommend researching the admission requirements for your degree of interest. Each of ASU's graduate programs has unique admission standards. If you're not offered admission based on your application, you may be able to improve your chances of admission. On My ASU, you'll find information about who to contact if you're not offered admission to your program. We recommend you work with the college or school of your degree of interest to review your options. Your enrollment coach can point you in the right direction as well.",43,Where can I find information on improving my chances of admission if I'm not accepted?,ASU Online
"If you need guidance after not being offered admission to your desired program, you should check My ASU for information about who to contact. It is recommended that you work with the college or school of your degree of interest to review your options. Your enrollment coach can also help point you in the right direction.","If you're applying for an undergraduate program, you can still earn your way into Arizona State University through the Earned Admission track. To begin the process, submit an undergraduate application to ASU. If Earned Admission is right for you, an enrollment advisor will reach out with more details.If you're applying for a graduate program, we highly recommend researching the admission requirements for your degree of interest. Each of ASU's graduate programs has unique admission standards. If you're not offered admission based on your application, you may be able to improve your chances of admission. On My ASU, you'll find information about who to contact if you're not offered admission to your program. We recommend you work with the college or school of your degree of interest to review your options. Your enrollment coach can point you in the right direction as well.",43,Who can I contact if I need guidance after not being offered admission to my desired program?,ASU Online
"ASU Online holds several rankings for its online undergraduate and graduate programs, including bachelor's, master's, and PhD programs. Notably, Arizona State University is ranked #1 in the U.S. for innovation by U.S. News and World Report for 2025.","ASU Online holds several rankings for our online undergraduate and graduate programs, including bachelor's, master's and PhD programs online. ASU is ranked #1 in the U.S. for innovation, by U.S. News and World Report, 2025. Our innovative online programs, taught by the same prestigious faculty who teach on campus, and unparalleled suite of support services empower students to succeed.Explore all of ASU Online's accolades on our rankings page. Hear directly from our online students and alumni on our reviews page.",44,What are the rankings of ASU Online programs for undergraduate and graduate studies?,ASU Online
ASU Online's faculty is the same as the prestigious faculty and instructors who teach on Arizona State University campuses. This means that the rigor and quality of the content for ASU Online courses are the same as those for on-campus classes.,"ASU Online holds several rankings for our online undergraduate and graduate programs, including bachelor's, master's and PhD programs online. ASU is ranked #1 in the U.S. for innovation, by U.S. News and World Report, 2025. Our innovative online programs, taught by the same prestigious faculty who teach on campus, and unparalleled suite of support services empower students to succeed.Explore all of ASU Online's accolades on our rankings page. Hear directly from our online students and alumni on our reviews page.",44,How does ASU Online's faculty compare to on-campus instructors?,ASU Online
"ASU Online offers various support services to its students, including disability support services through the Student Accessibility and Inclusive Learning Services. This team helps with reasonable accommodations for students with disabilities, provides on-campus transportation for those with permanent or temporary physical disabilities, and offers training and engagement opportunities to ensure accessibility. Additionally, ASU Online provides a range of support services that empower students to succeed, along with the option to change learning modalities between online and on-campus programs, as long as the academic program is available in both formats.","ASU Online holds several rankings for our online undergraduate and graduate programs, including bachelor's, master's and PhD programs online. ASU is ranked #1 in the U.S. for innovation, by U.S. News and World Report, 2025. Our innovative online programs, taught by the same prestigious faculty who teach on campus, and unparalleled suite of support services empower students to succeed.Explore all of ASU Online's accolades on our rankings page. Hear directly from our online students and alumni on our reviews page.",44,What support services does ASU Online offer to its students?,ASU Online
You can find more information about ASU Online's accolades and rankings by exploring the rankings page on ASU Online's website.,"ASU Online holds several rankings for our online undergraduate and graduate programs, including bachelor's, master's and PhD programs online. ASU is ranked #1 in the U.S. for innovation, by U.S. News and World Report, 2025. Our innovative online programs, taught by the same prestigious faculty who teach on campus, and unparalleled suite of support services empower students to succeed.Explore all of ASU Online's accolades on our rankings page. Hear directly from our online students and alumni on our reviews page.",44,Where can I find more information about ASU Online's accolades and rankings?,ASU Online
"The FAQ database does not provide specific feedback or testimonials from current students and alumni about their experience with ASU Online. However, you can explore reviews and comments from online students and alumni on ASU's reviews page.","ASU Online holds several rankings for our online undergraduate and graduate programs, including bachelor's, master's and PhD programs online. ASU is ranked #1 in the U.S. for innovation, by U.S. News and World Report, 2025. Our innovative online programs, taught by the same prestigious faculty who teach on campus, and unparalleled suite of support services empower students to succeed.Explore all of ASU Online's accolades on our rankings page. Hear directly from our online students and alumni on our reviews page.",44,What do current students and alumni say about their experience with ASU Online?,ASU Online
"To search for and enroll in classes at ASU Online, follow these steps:

1. Log in to My ASU using your ASURITE ID and password.
2. Locate the 'Class Search' section at the bottom of the 'My Classes' tab.
3. Choose a subject and select the online campus.
4. Once you find your desired class, click 'Add.'
5. Follow the enrollment steps provided to complete your class registration.","Log in to My ASU.Enter your ASURITE ID and password.Locate the 'Class Search' at the bottom of the 'My Classes' tab.Choose a subject and the online campus.Once you find your class, click 'Add.'Follow the enrollment steps. ",45,What steps should I follow to search for and enroll in classes at ASU Online?,ASU Online
"To access the Class Search feature in My ASU, log in to My ASU using your ASURITE ID and password. Once logged in, locate the 'Class Search' at the bottom of the 'My Classes' tab.","Log in to My ASU.Enter your ASURITE ID and password.Locate the 'Class Search' at the bottom of the 'My Classes' tab.Choose a subject and the online campus.Once you find your class, click 'Add.'Follow the enrollment steps. ",45,How do I access the Class Search feature in My ASU?,ASU Online
"To log in to My ASU for class enrollment, you need your ASURITE ID and password.","Log in to My ASU.Enter your ASURITE ID and password.Locate the 'Class Search' at the bottom of the 'My Classes' tab.Choose a subject and the online campus.Once you find your class, click 'Add.'Follow the enrollment steps. ",45,What information do I need to log in to My ASU for class enrollment?,ASU Online
"To add a class to your schedule once you've found it, log in to My ASU using your ASURITE ID and password. Locate the 'Class Search' at the bottom of the 'My Classes' tab, choose a subject and the online campus, and once you find your class, click 'Add.' Then, follow the enrollment steps to complete the process.","Log in to My ASU.Enter your ASURITE ID and password.Locate the 'Class Search' at the bottom of the 'My Classes' tab.Choose a subject and the online campus.Once you find your class, click 'Add.'Follow the enrollment steps. ",45,"Once I find a class, what action do I need to take to add it to my schedule?",ASU Online
"To guide you through the enrollment process after selecting a class, you should follow these steps:

1. **Log in to My ASU:** Use your ASURITE ID and password to access the portal.
2. **Find 'Class Search':** Navigate to the 'My Classes' tab and then locate the 'Class Search' section at the bottom.
3. **Search for Classes:** Choose a subject and select the online campus to find your desired class.
4. **Add Class:** Once you find the class you want, click 'Add' to begin the enrollment process.
5. **Complete Enrollment Steps:** Follow any additional prompts to complete the enrollment process for your class. 

Make sure you have cleared all registration holds on your record, which can be checked and resolved through your My ASU page, before you can successfully enroll in classes.","Log in to My ASU.Enter your ASURITE ID and password.Locate the 'Class Search' at the bottom of the 'My Classes' tab.Choose a subject and the online campus.Once you find your class, click 'Add.'Follow the enrollment steps. ",45,Can you guide me through the enrollment process after I select a class?,ASU Online
"No, you do not need to wait until you are completely done with your undergraduate degree to apply to a graduate program at ASU Online. You can apply while you are in the final year of your undergraduate degree. The graduate application will ask for your junior-senior GPA, and you can provide your best estimate if you are still completing your bachelor's degree. You can submit unofficial transcripts as a part of your application, but you will need to later send official transcripts if you are accepted. Graduate application deadlines vary by program, but typically you need to apply at least a month or two in advance of your chosen start date.","No, you can apply to a graduate program while in the final year of your undergraduate degree. The graduate application will ask for your junior-senior GPA, but you can provide your best estimate if you are still completing your bachelor's degree. You can submit unofficial transcripts as a part of your application, but you will need to later send official transcripts if you are accepted.Graduate application deadlines vary by program, but you'll usually have to apply at least a month or two in advance of your chosen start date. If you're looking to start a graduate program right after you finish your bachelor's degree, you might need to apply while you're still in your undergraduate program.",46,Can I apply to a graduate program at ASU Online before finishing my undergraduate degree?,ASU Online
"When applying to a graduate program while still completing your bachelor's degree, you are required to provide your junior-senior GPA. If you have not completed your undergraduate degree yet, you can provide your best estimate for this GPA. You will need to submit unofficial transcripts as part of your application, and if accepted, you will later need to provide official transcripts.","No, you can apply to a graduate program while in the final year of your undergraduate degree. The graduate application will ask for your junior-senior GPA, but you can provide your best estimate if you are still completing your bachelor's degree. You can submit unofficial transcripts as a part of your application, but you will need to later send official transcripts if you are accepted.Graduate application deadlines vary by program, but you'll usually have to apply at least a month or two in advance of your chosen start date. If you're looking to start a graduate program right after you finish your bachelor's degree, you might need to apply while you're still in your undergraduate program.",46,What GPA information is required when applying to a graduate program while still completing my bachelor's?,ASU Online
"Yes, unofficial transcripts are acceptable when applying for graduate programs at ASU Online. However, if you are accepted, you will need to send official transcripts later.","No, you can apply to a graduate program while in the final year of your undergraduate degree. The graduate application will ask for your junior-senior GPA, but you can provide your best estimate if you are still completing your bachelor's degree. You can submit unofficial transcripts as a part of your application, but you will need to later send official transcripts if you are accepted.Graduate application deadlines vary by program, but you'll usually have to apply at least a month or two in advance of your chosen start date. If you're looking to start a graduate program right after you finish your bachelor's degree, you might need to apply while you're still in your undergraduate program.",46,Are unofficial transcripts acceptable when applying for graduate programs at ASU Online?,ASU Online
"You generally need to apply to a graduate program at ASU Online at least a month or two in advance of your chosen start date. Application deadlines can vary by program, so it's best to check the specific requirements for the program you're interested in.","No, you can apply to a graduate program while in the final year of your undergraduate degree. The graduate application will ask for your junior-senior GPA, but you can provide your best estimate if you are still completing your bachelor's degree. You can submit unofficial transcripts as a part of your application, but you will need to later send official transcripts if you are accepted.Graduate application deadlines vary by program, but you'll usually have to apply at least a month or two in advance of your chosen start date. If you're looking to start a graduate program right after you finish your bachelor's degree, you might need to apply while you're still in your undergraduate program.",46,How far in advance do I need to apply for a graduate program at ASU Online?,ASU Online
"If you want to start a graduate program right after completing your undergraduate studies, you should begin the application process while you are still in the final year of your undergraduate degree. You don't need to wait until you have completely finished your bachelor's degree to apply. During the application process, you can provide the best estimate of your junior-senior GPA if you are still completing your degree. Additionally, you can submit unofficial transcripts initially, but you will need to send official transcripts if you are accepted. Keep in mind that graduate application deadlines vary by program, so you should apply at least a month or two in advance of your desired start date.","No, you can apply to a graduate program while in the final year of your undergraduate degree. The graduate application will ask for your junior-senior GPA, but you can provide your best estimate if you are still completing your bachelor's degree. You can submit unofficial transcripts as a part of your application, but you will need to later send official transcripts if you are accepted.Graduate application deadlines vary by program, but you'll usually have to apply at least a month or two in advance of your chosen start date. If you're looking to start a graduate program right after you finish your bachelor's degree, you might need to apply while you're still in your undergraduate program.",46,What should I do if I want to start a graduate program right after my undergraduate studies?,ASU Online
"ASU Online courses do not have live teaching sessions. However, on-campus students may enroll in hybrid or ASU Sync courses, which include live lectures via Zoom. So, ASU Online itself does not offer live teaching sessions; they are specific to certain on-campus course formats like hybrid or ASU Sync.","Arizona State University offers most of its online courses asynchronously, which means there are no set log-in times. However, there could be some synchronous components depending on the class and professor. Additionally, some classes may require group work that happens on a specific day or time. Therefore, it's important to read the syllabus to see what is expected before starting class.",47,Does ASU offer live teaching sessions for online courses?,ASU Online
"The provided context does not include specific information about how online courses are structured in terms of timing. Therefore, I am unable to provide an answer based on the available context. For detailed information regarding course timing, it would be best to refer directly to official sources from the university or contact an academic advisor.","Arizona State University offers most of its online courses asynchronously, which means there are no set log-in times. However, there could be some synchronous components depending on the class and professor. Additionally, some classes may require group work that happens on a specific day or time. Therefore, it's important to read the syllabus to see what is expected before starting class.",47,How are the online courses structured in terms of timing?,ASU Online
"ASU online classes primarily offer courses asynchronously, meaning there are no predefined times to log in. However, some courses may include synchronous components, such as group activities scheduled for specific days or times. It is important to review the syllabus for each class to understand the specific expectations and any scheduled group activities.","Arizona State University offers most of its online courses asynchronously, which means there are no set log-in times. However, there could be some synchronous components depending on the class and professor. Additionally, some classes may require group work that happens on a specific day or time. Therefore, it's important to read the syllabus to see what is expected before starting class.",47,Are there any scheduled group activities in ASU online classes?,ASU Online
"To find out about specific course requirements before classes begin at ASU Online, you should log in to My ASU and navigate to the 'My Classes' tab. From there, you can use the 'Class Search' to find your class and any associated details, including specific requirements. It's also important to review the course syllabus for any prerequisites or required materials.","Arizona State University offers most of its online courses asynchronously, which means there are no set log-in times. However, there could be some synchronous components depending on the class and professor. Additionally, some classes may require group work that happens on a specific day or time. Therefore, it's important to read the syllabus to see what is expected before starting class.",47,How can I find out about specific course requirements before classes begin?,ASU Online
"In the syllabus, you should look for any information regarding potential synchronous components or group work that may require attendance on specific days or times. ASU Online courses are primarily asynchronous, but there might be exceptions depending on the class and professor, as indicated in the syllabus.","Arizona State University offers most of its online courses asynchronously, which means there are no set log-in times. However, there could be some synchronous components depending on the class and professor. Additionally, some classes may require group work that happens on a specific day or time. Therefore, it's important to read the syllabus to see what is expected before starting class.",47,What should I look for in the syllabus regarding class attendance?,ASU Online
Undergraduate nondegree students at Arizona State University can apply up to 15 credit hours completed while in nondegree status into a degree program upon admission. Graduate nondegree students can apply up to 12 credit hours completed while in nondegree status into a degree program upon admission.,Undergraduate nondegree students can apply up to 15 credit hours completed while in nondegree status into a degree program upon admission. Graduate nondegree students can apply up to 12 credit hours completed while in nondegree status into a degree program upon admission.,48,Can I earn a degree using credits from courses taken as a nondegree student?,ASU Online
Undergraduate nondegree students can apply up to 15 credit hours completed while in nondegree status into a degree program upon admission.,Undergraduate nondegree students can apply up to 15 credit hours completed while in nondegree status into a degree program upon admission. Graduate nondegree students can apply up to 12 credit hours completed while in nondegree status into a degree program upon admission.,48,What is the credit hour limit for nondegree undergraduate students transitioning to degree programs?,ASU Online
Graduate nondegree students can apply up to 12 credit hours completed while in nondegree status towards a degree program upon admission.,Undergraduate nondegree students can apply up to 15 credit hours completed while in nondegree status into a degree program upon admission. Graduate nondegree students can apply up to 12 credit hours completed while in nondegree status into a degree program upon admission.,48,How many credit hours can graduate nondegree students apply towards a degree?,ASU Online
"Yes, there are restrictions on transferring nondegree credits after admission to a degree program. Undergraduate nondegree students can apply up to 15 credit hours completed while in nondegree status into a degree program upon admission. Graduate nondegree students can apply up to 12 credit hours completed while in nondegree status into a degree program upon admission.",Undergraduate nondegree students can apply up to 15 credit hours completed while in nondegree status into a degree program upon admission. Graduate nondegree students can apply up to 12 credit hours completed while in nondegree status into a degree program upon admission.,48,Are there restrictions on transferring nondegree credits after admission to a degree program?,ASU Online
"As a nondegree student, your ability to earn a degree later is supported by the option to apply some of the credits you earned during your nondegree status towards a degree program once you are admitted. Specifically, undergraduate nondegree students can apply up to 15 credit hours, and graduate nondegree students can apply up to 12 credit hours towards a degree upon admission.",Undergraduate nondegree students can apply up to 15 credit hours completed while in nondegree status into a degree program upon admission. Graduate nondegree students can apply up to 12 credit hours completed while in nondegree status into a degree program upon admission.,48,How does nondegree status affect my ability to earn a degree later?,ASU Online
"The time it takes to complete an online degree at ASU is influenced by several factors, including your specific situation and the number of courses you take throughout the academic year. Generally, a bachelor's degree takes about four years, and a master's degree takes about two years when taking a standard full-time course load of 12-15 credit hours per semester. If you take more credit hours per semester or have transfer credits, you may be able to complete your degree sooner. Additionally, pursuing multiple degrees can increase the time it takes to graduate. Opting for a part-time schedule to accommodate personal circumstances can also affect the duration. You can consult with an academic advisor to get a more tailored estimate based on your circumstances.","That depends on your specific situation and how many courses you take throughout the academic year. In general, a bachelor's degree usually takes about four years to complete and a master's degree usually takes about two years. This assumes you take a standard full-time course load of 12-15 credit hours per semester.If you take more credit hours per semester or have transfer credits, you might be able to complete your degree sooner. You can contact your academic advisor to find out how long it might take you to get your degree.",49,What factors influence the time it takes to complete an online degree at ASU?,ASU Online
"To finish your degree in four years, you should typically take a standard full-time course load of 12-15 credit hours per semester.","That depends on your specific situation and how many courses you take throughout the academic year. In general, a bachelor's degree usually takes about four years to complete and a master's degree usually takes about two years. This assumes you take a standard full-time course load of 12-15 credit hours per semester.If you take more credit hours per semester or have transfer credits, you might be able to complete your degree sooner. You can contact your academic advisor to find out how long it might take you to get your degree.",49,How many courses should I take in a semester to finish my degree in four years?,ASU Online
"Yes, it is possible to shorten the time needed to earn your degree by taking more credits per semester. Taking more credit hours or having transfer credits can potentially allow you to complete your degree sooner. You can contact your academic advisor to find out how this might affect the duration of your degree program.","That depends on your specific situation and how many courses you take throughout the academic year. In general, a bachelor's degree usually takes about four years to complete and a master's degree usually takes about two years. This assumes you take a standard full-time course load of 12-15 credit hours per semester.If you take more credit hours per semester or have transfer credits, you might be able to complete your degree sooner. You can contact your academic advisor to find out how long it might take you to get your degree.",49,Is it possible to shorten the time needed to earn my degree by taking more credits?,ASU Online
"Yes, there are options for transferring credits that can help you graduate faster. For undergraduate degrees at Arizona State University (ASU), you can transfer a maximum of 64 college credits, except for a few special programs. For graduate programs, ASU can accept, at their discretion, up to 12 graduate-level credit hours. It's important to work with your enrollment coach or academic advisor to get a pre-evaluation of your credits and understand how they may transfer to ASU Online.","That depends on your specific situation and how many courses you take throughout the academic year. In general, a bachelor's degree usually takes about four years to complete and a master's degree usually takes about two years. This assumes you take a standard full-time course load of 12-15 credit hours per semester.If you take more credit hours per semester or have transfer credits, you might be able to complete your degree sooner. You can contact your academic advisor to find out how long it might take you to get your degree.",49,Are there options for transferring credits that can help me graduate faster?,ASU Online
You can contact your academic advisor for a personalized estimate on your degree completion timeline.,"That depends on your specific situation and how many courses you take throughout the academic year. In general, a bachelor's degree usually takes about four years to complete and a master's degree usually takes about two years. This assumes you take a standard full-time course load of 12-15 credit hours per semester.If you take more credit hours per semester or have transfer credits, you might be able to complete your degree sooner. You can contact your academic advisor to find out how long it might take you to get your degree.",49,Who can I speak to for a personalized estimate on my degree completion timeline?,ASU Online
"Transfer students wanting to attend ASU must meet both university and specific program requirements for admission. Generally, most transfer students find it straightforward to transfer credits from other institutions to ASU. For detailed information, you should refer to ASU's transfer admission requirements.","Transfer students must meet university and program requirements for admission, but most transfer students find it easy to transfer credits from other institutions. See our transfer admission requirements for more information.",50,What are the specific transfer requirements for attending ASU?,ASU Online
"Most transfer students find it easy to transfer credits from other institutions to Arizona State University (ASU), as long as they meet the university and program requirements for admission. For more specific information, you can refer to ASU's transfer admission requirements.","Transfer students must meet university and program requirements for admission, but most transfer students find it easy to transfer credits from other institutions. See our transfer admission requirements for more information.",50,Is it difficult to transfer credits from other colleges to ASU?,ASU Online
