answer_llm,answer_orig,document,question,course
"Online students at ASU can access disability support services by registering with Student Accessibility and Inclusive Learning Services. The team provides reasonable accommodations for students with disabilities, along with additional services such as on-campus transportation for those with permanent or temporary physical disabilities and training opportunities to promote awareness and accessibility.","Yes. Online students can register with Student Accessibility and Inclusive Learning Services. Our accessibility and inclusive learning team finds reasonable accommodations for students with disabilities, provides on-campus transportation for those with permanent or temporary physical disabilities, offers training and engagement opportunities to increase awareness and ensure accessibility, and more.",40,How can online students access disability support services at ASU?,ASU Online
"Yes, there is a process for getting accommodations for physical disabilities at ASU Online. Online students can register with Student Accessibility and Inclusive Learning Services, where the accessibility and inclusive learning team works to find reasonable accommodations for students with disabilities. This team also provides additional support, including on-campus transportation for those with permanent or temporary physical disabilities.","Yes. Online students can register with Student Accessibility and Inclusive Learning Services. Our accessibility and inclusive learning team finds reasonable accommodations for students with disabilities, provides on-campus transportation for those with permanent or temporary physical disabilities, offers training and engagement opportunities to increase awareness and ensure accessibility, and more.",40,Is there a process for getting accommodations for physical disabilities at ASU Online?,ASU Online
ASU offers training and engagement opportunities to increase awareness and ensure accessibility for students with disabilities through its accessibility and inclusive learning team.,"Yes. Online students can register with Student Accessibility and Inclusive Learning Services. Our accessibility and inclusive learning team finds reasonable accommodations for students with disabilities, provides on-campus transportation for those with permanent or temporary physical disabilities, offers training and engagement opportunities to increase awareness and ensure accessibility, and more.",40,What types of training does ASU offer to promote awareness of accessibility?,ASU Online
"Yes, ASU offers on-campus transportation for students with permanent or temporary physical disabilities. Students with disabilities can register with Student Accessibility and Inclusive Learning Services to find reasonable accommodations and access these transportation options.","Yes. Online students can register with Student Accessibility and Inclusive Learning Services. Our accessibility and inclusive learning team finds reasonable accommodations for students with disabilities, provides on-campus transportation for those with permanent or temporary physical disabilities, offers training and engagement opportunities to increase awareness and ensure accessibility, and more.",40,Are there transportation options available for students with disabilities at ASU?,ASU Online
"Yes, GMAT waivers are available for many of ASU Online's graduate programs. However, the waivers are considered on a case-by-case basis, so it's recommended to reach out to your college or school for specific information.","Yes. Graduate Management Admission Test (GMAT) waivers are available for many of our programs. Additionally, many of our graduate degree programs don't require a Graduate Record Examinations (GRE) test or GMAT at all.All of our waivers are a case-by-case basis. So, it's best to reach out to your college or school for insight or your success coach who can help guide you through the process and provide specific information.",41,Are GMAT waivers available for ASU Online graduate programs?,ASU Online
"Yes, many of ASU Online's graduate degree programs do not require the Graduate Record Examinations (GRE) test at all. For specific programs or further details, it is recommended to reach out to your college or school or consult your success coach.","Yes. Graduate Management Admission Test (GMAT) waivers are available for many of our programs. Additionally, many of our graduate degree programs don't require a Graduate Record Examinations (GRE) test or GMAT at all.All of our waivers are a case-by-case basis. So, it's best to reach out to your college or school for insight or your success coach who can help guide you through the process and provide specific information.",41,Do any ASU Online graduate programs not require the GRE?,ASU Online
"GMAT waiver decisions at ASU Online are made on a case-by-case basis. It is recommended to reach out to your college or school for specific insights, or consult with your success coach who can guide you through the waiver process and provide detailed information.","Yes. Graduate Management Admission Test (GMAT) waivers are available for many of our programs. Additionally, many of our graduate degree programs don't require a Graduate Record Examinations (GRE) test or GMAT at all.All of our waivers are a case-by-case basis. So, it's best to reach out to your college or school for insight or your success coach who can help guide you through the process and provide specific information.",41,How are GMAT waiver decisions made at ASU Online?,ASU Online
"For information about GMAT waivers at ASU Online, you should reach out to your college or school or your success coach. They can provide insight and specific information regarding the process for obtaining a GMAT waiver.","Yes. Graduate Management Admission Test (GMAT) waivers are available for many of our programs. Additionally, many of our graduate degree programs don't require a Graduate Record Examinations (GRE) test or GMAT at all.All of our waivers are a case-by-case basis. So, it's best to reach out to your college or school for insight or your success coach who can help guide you through the process and provide specific information.",41,Who should I contact for information about GMAT waivers at ASU Online?,ASU Online
"Yes, your success coach can assist you with the GMAT waiver process. It's best to reach out to them for guidance and specific information as the waivers are handled on a case-by-case basis.","Yes. Graduate Management Admission Test (GMAT) waivers are available for many of our programs. Additionally, many of our graduate degree programs don't require a Graduate Record Examinations (GRE) test or GMAT at all.All of our waivers are a case-by-case basis. So, it's best to reach out to your college or school for insight or your success coach who can help guide you through the process and provide specific information.",41,Can my success coach assist me with the GMAT waiver process?,ASU Online
"Typically, Arizona State University credits don't expire. Similarly, transfer credits don't expire, though you may need to retake some courses, such as computers and economics, depending on their relevance to today's courses.","Typically, Arizona State University credits don't expire. Similarly, transfer credits don't expire, though, you may need to retake some courses, such as computers and economics, depending on their relevance to today's courses.",42,Do the credits I earn from ASU have an expiration date?,ASU Online
"Transfer credits typically do not expire at Arizona State University (ASU). However, you may need to retake certain courses, such as those in computers and economics, depending on their relevance to current coursework.","Typically, Arizona State University credits don't expire. Similarly, transfer credits don't expire, though, you may need to retake some courses, such as computers and economics, depending on their relevance to today's courses.",42,What happens to transfer credits over time?,ASU Online
"Yes, there are specific courses that may require retaking after some years, particularly courses like computers and economics, depending on their relevance to today's courses.","Typically, Arizona State University credits don't expire. Similarly, transfer credits don't expire, though, you may need to retake some courses, such as computers and economics, depending on their relevance to today's courses.",42,Are there specific courses that may require retaking after some years?,ASU Online
"Yes, you may need to retake some courses in economics and computers depending on their relevance to today's courses, even though typically, Arizona State University credits don't expire.","Typically, Arizona State University credits don't expire. Similarly, transfer credits don't expire, though, you may need to retake some courses, such as computers and economics, depending on their relevance to today's courses.",42,Will I need to retake courses in economics or computers?,ASU Online
"The relevance of older courses affects your degree because, while ASU credits typically do not expire, you may need to retake some courses if they are deemed outdated in relation to current course offerings. This is particularly true for subjects like computers and economics. Therefore, if older courses are not relevant to today’s academic standards, they may not fulfill current degree requirements and could potentially delay your graduation. It's advisable to consult with your academic advisor to determine how older credits can be applied toward your degree.","Typically, Arizona State University credits don't expire. Similarly, transfer credits don't expire, though, you may need to retake some courses, such as computers and economics, depending on their relevance to today's courses.",42,How does the relevance of older courses affect my degree?,ASU Online
"If you don't meet the undergraduate admission requirements for Arizona State University (ASU), you have a couple of options. You can apply through the Earned Admission track. To start this process, submit an undergraduate application to ASU. If this pathway is suitable for you, an enrollment advisor will contact you with more details. Through Earned Admission, you can gain admission by taking and passing university courses offered on the Universal Learner platform until you achieve a cumulative GPA of 2.75, which will qualify you for a general admission requirement degree with ASU Online.","If you're applying for an undergraduate program, you can still earn your way into Arizona State University through the Earned Admission track. To begin the process, submit an undergraduate application to ASU. If Earned Admission is right for you, an enrollment advisor will reach out with more details.If you're applying for a graduate program, we highly recommend researching the admission requirements for your degree of interest. Each of ASU's graduate programs has unique admission standards. If you're not offered admission based on your application, you may be able to improve your chances of admission. On My ASU, you'll find information about who to contact if you're not offered admission to your program. We recommend you work with the college or school of your degree of interest to review your options. Your enrollment coach can point you in the right direction as well.",43,What options do I have if I don't meet the undergraduate admission requirements for ASU?,ASU Online
"If you don't qualify for admission to a graduate program at ASU, it's recommended that you research the specific admission requirements for your desired degree, as each program has unique standards. If you are not offered admission, you can improve your chances by reviewing your options with the college or school related to your degree of interest. It's also advised to reach out to the enrollment coach for guidance on the next steps you can take. You can find contact information on My ASU.","If you're applying for an undergraduate program, you can still earn your way into Arizona State University through the Earned Admission track. To begin the process, submit an undergraduate application to ASU. If Earned Admission is right for you, an enrollment advisor will reach out with more details.If you're applying for a graduate program, we highly recommend researching the admission requirements for your degree of interest. Each of ASU's graduate programs has unique admission standards. If you're not offered admission based on your application, you may be able to improve your chances of admission. On My ASU, you'll find information about who to contact if you're not offered admission to your program. We recommend you work with the college or school of your degree of interest to review your options. Your enrollment coach can point you in the right direction as well.",43,Is there a specific process I should follow if I don't qualify for admission to a graduate program?,ASU Online
"To improve your chances of getting admitted after your initial application, you can work with the college or school of your degree of interest to review your options. If you were not offered admission, you can find specific contacts and resources on My ASU that will guide you on what steps to take next. Additionally, if you are applying for an undergraduate program, you might consider the Earned Admission track, which allows you to earn your way into ASU. An enrollment advisor will reach out to you with more details if you apply through this track.","If you're applying for an undergraduate program, you can still earn your way into Arizona State University through the Earned Admission track. To begin the process, submit an undergraduate application to ASU. If Earned Admission is right for you, an enrollment advisor will reach out with more details.If you're applying for a graduate program, we highly recommend researching the admission requirements for your degree of interest. Each of ASU's graduate programs has unique admission standards. If you're not offered admission based on your application, you may be able to improve your chances of admission. On My ASU, you'll find information about who to contact if you're not offered admission to your program. We recommend you work with the college or school of your degree of interest to review your options. Your enrollment coach can point you in the right direction as well.",43,How can I find out more about improving my chances of getting admitted after my initial application?,ASU Online
"If you’re not accepted into your desired program, you should work with the college or school of your degree of interest to review your options. You can find information about who to contact regarding your admission status on My ASU, and your enrollment coach can also guide you in the right direction.","If you're applying for an undergraduate program, you can still earn your way into Arizona State University through the Earned Admission track. To begin the process, submit an undergraduate application to ASU. If Earned Admission is right for you, an enrollment advisor will reach out with more details.If you're applying for a graduate program, we highly recommend researching the admission requirements for your degree of interest. Each of ASU's graduate programs has unique admission standards. If you're not offered admission based on your application, you may be able to improve your chances of admission. On My ASU, you'll find information about who to contact if you're not offered admission to your program. We recommend you work with the college or school of your degree of interest to review your options. Your enrollment coach can point you in the right direction as well.",43,Who should I contact to discuss my admission status if I'm not accepted into my desired program?,ASU Online
"Yes, an enrollment advisor can assist you in understanding the Earned Admission track for undergraduate applicants. If Earned Admission is right for you, an enrollment advisor will reach out with more details after you submit your undergraduate application to ASU.","If you're applying for an undergraduate program, you can still earn your way into Arizona State University through the Earned Admission track. To begin the process, submit an undergraduate application to ASU. If Earned Admission is right for you, an enrollment advisor will reach out with more details.If you're applying for a graduate program, we highly recommend researching the admission requirements for your degree of interest. Each of ASU's graduate programs has unique admission standards. If you're not offered admission based on your application, you may be able to improve your chances of admission. On My ASU, you'll find information about who to contact if you're not offered admission to your program. We recommend you work with the college or school of your degree of interest to review your options. Your enrollment coach can point you in the right direction as well.",43,Can an enrollment advisor assist me in understanding the Earned Admission track for undergraduate applicants?,ASU Online
"ASU Online has a strong reputation for its programs, holding several rankings for online undergraduate and graduate degrees, including bachelor's, master's, and PhD programs. Notably, ASU is ranked #1 in the U.S. for innovation by U.S. News and World Report in 2025. The online programs are taught by the same prestigious faculty as on-campus classes, and ASU Online also provides an extensive range of support services to empower student success.","ASU Online holds several rankings for our online undergraduate and graduate programs, including bachelor's, master's and PhD programs online. ASU is ranked #1 in the U.S. for innovation, by U.S. News and World Report, 2025. Our innovative online programs, taught by the same prestigious faculty who teach on campus, and unparalleled suite of support services empower students to succeed.Explore all of ASU Online's accolades on our rankings page. Hear directly from our online students and alumni on our reviews page.",44,What is the reputation of ASU Online in terms of rankings for its programs?,ASU Online
"ASU Online is ranked #1 in the U.S. for innovation by U.S. News and World Report in 2025. This distinction highlights ASU's commitment to innovative online programs and the quality of education provided by the same prestigious faculty who teach on campus. Additionally, the university offers a substantial suite of support services designed to empower students to succeed in their studies.","ASU Online holds several rankings for our online undergraduate and graduate programs, including bachelor's, master's and PhD programs online. ASU is ranked #1 in the U.S. for innovation, by U.S. News and World Report, 2025. Our innovative online programs, taught by the same prestigious faculty who teach on campus, and unparalleled suite of support services empower students to succeed.Explore all of ASU Online's accolades on our rankings page. Hear directly from our online students and alumni on our reviews page.",44,How does ASU Online compare to other institutions in terms of innovation?,ASU Online
"ASU Online is recognized in the rankings for its online undergraduate and graduate programs, including bachelor's, master's, and PhD programs. Specifically, ASU is ranked #1 in the U.S. for innovation by U.S. News and World Report, 2025.","ASU Online holds several rankings for our online undergraduate and graduate programs, including bachelor's, master's and PhD programs online. ASU is ranked #1 in the U.S. for innovation, by U.S. News and World Report, 2025. Our innovative online programs, taught by the same prestigious faculty who teach on campus, and unparalleled suite of support services empower students to succeed.Explore all of ASU Online's accolades on our rankings page. Hear directly from our online students and alumni on our reviews page.",44,Which programs are recognized in the rankings for ASU Online?,ASU Online
The online courses at ASU Online are taught by the same prestigious faculty and instructors who teach on the Arizona State University campuses.,"ASU Online holds several rankings for our online undergraduate and graduate programs, including bachelor's, master's and PhD programs online. ASU is ranked #1 in the U.S. for innovation, by U.S. News and World Report, 2025. Our innovative online programs, taught by the same prestigious faculty who teach on campus, and unparalleled suite of support services empower students to succeed.Explore all of ASU Online's accolades on our rankings page. Hear directly from our online students and alumni on our reviews page.",44,Who teaches the online courses at ASU Online?,ASU Online
"You can find reviews and accolades regarding ASU Online on their rankings page and reviews page. The rankings page highlights ASU Online's various rankings for online undergraduate and graduate programs, including its ranking as #1 in the U.S. for innovation by U.S. News and World Report in 2025. The reviews page allows you to hear directly from online students and alumni about their experiences.","ASU Online holds several rankings for our online undergraduate and graduate programs, including bachelor's, master's and PhD programs online. ASU is ranked #1 in the U.S. for innovation, by U.S. News and World Report, 2025. Our innovative online programs, taught by the same prestigious faculty who teach on campus, and unparalleled suite of support services empower students to succeed.Explore all of ASU Online's accolades on our rankings page. Hear directly from our online students and alumni on our reviews page.",44,Where can I find reviews and accolades regarding ASU Online?,ASU Online
"To find and enroll in your classes at ASU Online, follow these steps:

1. Log in to My ASU using your ASURITE ID and password.
2. Locate the 'Class Search' at the bottom of the 'My Classes' tab.
3. Choose a subject and select the online campus.
4. Once you find your desired class, click 'Add.'
5. Follow the enrollment steps provided.","Log in to My ASU.Enter your ASURITE ID and password.Locate the 'Class Search' at the bottom of the 'My Classes' tab.Choose a subject and the online campus.Once you find your class, click 'Add.'Follow the enrollment steps. ",45,What steps do I need to follow to find and enroll in my classes at ASU Online?,ASU Online
You can enter your ASURITE ID and password for accessing courses by logging in to My ASU.,"Log in to My ASU.Enter your ASURITE ID and password.Locate the 'Class Search' at the bottom of the 'My Classes' tab.Choose a subject and the online campus.Once you find your class, click 'Add.'Follow the enrollment steps. ",45,Where do I enter my ASURITE ID and password for accessing courses?,ASU Online
"To locate the Class Search feature after logging in, follow these steps:

1. Log in to My ASU using your ASURITE ID and password.
2. Scroll to the bottom of the 'My Classes' tab.
3. You will find the 'Class Search' option there. 

Once you find your class, click 'Add' and follow the subsequent enrollment steps.","Log in to My ASU.Enter your ASURITE ID and password.Locate the 'Class Search' at the bottom of the 'My Classes' tab.Choose a subject and the online campus.Once you find your class, click 'Add.'Follow the enrollment steps. ",45,Can you guide me on how to locate the Class Search feature after logging in?,ASU Online
"After selecting your class from the Class Search, you should click 'Add' and then follow the enrollment steps.","Log in to My ASU.Enter your ASURITE ID and password.Locate the 'Class Search' at the bottom of the 'My Classes' tab.Choose a subject and the online campus.Once you find your class, click 'Add.'Follow the enrollment steps. ",45,What should I do after selecting my class from the Class Search?,ASU Online
"No, you will not be able to add a class immediately after finding it in the system. After you find your class, you need to click 'Add' and follow the enrollment steps. Additionally, it's important to ensure that any registration holds on your record are cleared before you can register for classes.","Log in to My ASU.Enter your ASURITE ID and password.Locate the 'Class Search' at the bottom of the 'My Classes' tab.Choose a subject and the online campus.Once you find your class, click 'Add.'Follow the enrollment steps. ",45,Will I be able to add a class immediately after finding it in the system?,ASU Online
"Yes, you can apply for a graduate program at ASU Online while in the final year of your undergraduate degree. The application will ask for your junior-senior GPA, but you can provide your best estimate if you are still completing your bachelor's degree.","No, you can apply to a graduate program while in the final year of your undergraduate degree. The graduate application will ask for your junior-senior GPA, but you can provide your best estimate if you are still completing your bachelor's degree. You can submit unofficial transcripts as a part of your application, but you will need to later send official transcripts if you are accepted.Graduate application deadlines vary by program, but you'll usually have to apply at least a month or two in advance of your chosen start date. If you're looking to start a graduate program right after you finish your bachelor's degree, you might need to apply while you're still in your undergraduate program.",46,Can I apply for a graduate program at ASU Online if I haven't completed my undergraduate degree yet?,ASU Online
"While finishing your bachelor's degree, you need to provide your junior-senior GPA on your graduate application. If you are still completing your degree, you can give your best estimate of this GPA. You can also submit unofficial transcripts as part of your application, but official transcripts will need to be sent later if you are accepted.","No, you can apply to a graduate program while in the final year of your undergraduate degree. The graduate application will ask for your junior-senior GPA, but you can provide your best estimate if you are still completing your bachelor's degree. You can submit unofficial transcripts as a part of your application, but you will need to later send official transcripts if you are accepted.Graduate application deadlines vary by program, but you'll usually have to apply at least a month or two in advance of your chosen start date. If you're looking to start a graduate program right after you finish your bachelor's degree, you might need to apply while you're still in your undergraduate program.",46,What GPA information do I need to provide on my graduate application while finishing my bachelor's?,ASU Online
"Yes, there are specific deadlines for applying to graduate programs at ASU Online. While you can apply at any time, graduate application deadlines vary by program, and you will usually need to apply at least a month or two in advance of your chosen start date.","No, you can apply to a graduate program while in the final year of your undergraduate degree. The graduate application will ask for your junior-senior GPA, but you can provide your best estimate if you are still completing your bachelor's degree. You can submit unofficial transcripts as a part of your application, but you will need to later send official transcripts if you are accepted.Graduate application deadlines vary by program, but you'll usually have to apply at least a month or two in advance of your chosen start date. If you're looking to start a graduate program right after you finish your bachelor's degree, you might need to apply while you're still in your undergraduate program.",46,Are there any specific deadlines for applying to graduate programs at ASU Online?,ASU Online
"You need to submit transcripts from every institution you've attended with your graduate application. You can start by providing unofficial transcripts, but you will need to send official transcripts later if you are accepted. If you haven't completed an associate degree, you'll also need to send your official high school transcripts.","No, you can apply to a graduate program while in the final year of your undergraduate degree. The graduate application will ask for your junior-senior GPA, but you can provide your best estimate if you are still completing your bachelor's degree. You can submit unofficial transcripts as a part of your application, but you will need to later send official transcripts if you are accepted.Graduate application deadlines vary by program, but you'll usually have to apply at least a month or two in advance of your chosen start date. If you're looking to start a graduate program right after you finish your bachelor's degree, you might need to apply while you're still in your undergraduate program.",46,What type of transcripts do I need to submit with my graduate application?,ASU Online
"Yes, it is possible to start a graduate program immediately after finishing your undergraduate degree. You can apply to a graduate program while you are in your final year of your undergraduate degree. If you intend to start a graduate program right after completing your bachelor's degree, you might need to apply while still in your undergraduate program.","No, you can apply to a graduate program while in the final year of your undergraduate degree. The graduate application will ask for your junior-senior GPA, but you can provide your best estimate if you are still completing your bachelor's degree. You can submit unofficial transcripts as a part of your application, but you will need to later send official transcripts if you are accepted.Graduate application deadlines vary by program, but you'll usually have to apply at least a month or two in advance of your chosen start date. If you're looking to start a graduate program right after you finish your bachelor's degree, you might need to apply while you're still in your undergraduate program.",46,Is it possible to start a graduate program immediately after finishing my undergraduate degree?,ASU Online
"Based on the provided context, there is no mention of live sessions being a requirement for online classes at ASU. Therefore, it can be inferred that while options such as iCourses and hybrid courses may involve live components, online students primarily take their classes online without a mandatory live session requirement. For specific course details, it is best to refer to the course syllabi or contact the program directly.","Arizona State University offers most of its online courses asynchronously, which means there are no set log-in times. However, there could be some synchronous components depending on the class and professor. Additionally, some classes may require group work that happens on a specific day or time. Therefore, it's important to read the syllabus to see what is expected before starting class.",47,Will I have to attend live sessions for my online classes at ASU?,ASU Online
"Most online courses at Arizona State University are offered asynchronously, meaning there are no specific log-in times required. However, some courses may have synchronous components or require set times for group work, so it's important to check the syllabus for each class to understand what is expected regarding log-in times and activities.","Arizona State University offers most of its online courses asynchronously, which means there are no set log-in times. However, there could be some synchronous components depending on the class and professor. Additionally, some classes may require group work that happens on a specific day or time. Therefore, it's important to read the syllabus to see what is expected before starting class.",47,Are there specific times I need to log in for online courses?,ASU Online
"Yes, certain courses may include synchronous components or group work. While most online courses at Arizona State University are offered asynchronously (without set log-in times), some classes may require specific log-in times for certain activities or assignments, and can include group work that happens on a designated day or time. It's important to read the syllabus for each class to understand what is expected.","Arizona State University offers most of its online courses asynchronously, which means there are no set log-in times. However, there could be some synchronous components depending on the class and professor. Additionally, some classes may require group work that happens on a specific day or time. Therefore, it's important to read the syllabus to see what is expected before starting class.",47,Do certain courses include synchronous components or group work?,ASU Online
"To find out the scheduling requirements for your classes, you can log in to My ASU using your ASURITE ID and password. From there, locate the 'Class Search' at the bottom of the 'My Classes' tab. This feature will allow you to see available classes and their scheduling details, including subjects and the online campus options.","Arizona State University offers most of its online courses asynchronously, which means there are no set log-in times. However, there could be some synchronous components depending on the class and professor. Additionally, some classes may require group work that happens on a specific day or time. Therefore, it's important to read the syllabus to see what is expected before starting class.",47,How can I find out the scheduling requirements for my classes?,ASU Online
"Yes, it is essential to check the syllabus for each class you enroll in. This is important to understand what is expected in terms of course requirements, including any synchronous components or specific group work that may occur at designated times.","Arizona State University offers most of its online courses asynchronously, which means there are no set log-in times. However, there could be some synchronous components depending on the class and professor. Additionally, some classes may require group work that happens on a specific day or time. Therefore, it's important to read the syllabus to see what is expected before starting class.",47,Is it essential to check the syllabus for each class I enroll in?,ASU Online
"Yes, you can earn a degree using credits from nondegree courses. Undergraduate nondegree students can apply up to 15 credit hours completed while in nondegree status towards a degree program upon admission. Graduate nondegree students can apply up to 12 credit hours completed while in nondegree status towards a degree program upon admission.",Undergraduate nondegree students can apply up to 15 credit hours completed while in nondegree status into a degree program upon admission. Graduate nondegree students can apply up to 12 credit hours completed while in nondegree status into a degree program upon admission.,48,Can I earn a degree using credits from nondegree courses?,ASU Online
"As a nondegree undergraduate student, you can apply up to 15 credit hours completed while in nondegree status into a degree program upon admission.",Undergraduate nondegree students can apply up to 15 credit hours completed while in nondegree status into a degree program upon admission. Graduate nondegree students can apply up to 12 credit hours completed while in nondegree status into a degree program upon admission.,48,How many credit hours can I apply as a nondegree undergraduate student?,ASU Online
"Yes, there is a limit on credits for graduate nondegree students. Graduate nondegree students can apply up to 12 credit hours completed while in nondegree status into a degree program upon admission.",Undergraduate nondegree students can apply up to 15 credit hours completed while in nondegree status into a degree program upon admission. Graduate nondegree students can apply up to 12 credit hours completed while in nondegree status into a degree program upon admission.,48,Is there a limit on credits for graduate nondegree students?,ASU Online
"If you take courses as a nondegree student, undergraduate nondegree students can apply up to 15 credit hours completed while in nondegree status toward a degree program upon admission. Graduate nondegree students can apply up to 12 credit hours completed while in nondegree status into a degree program upon admission.",Undergraduate nondegree students can apply up to 15 credit hours completed while in nondegree status into a degree program upon admission. Graduate nondegree students can apply up to 12 credit hours completed while in nondegree status into a degree program upon admission.,48,What happens to my nondegree course credits when I apply for a degree?,ASU Online
"Yes, there are different credit allowances for undergraduates and graduates. For undergraduate students, the requirement for full-time enrollment is 12 credit hours per semester, while for graduate students, it is 9 credit hours per semester.",Undergraduate nondegree students can apply up to 15 credit hours completed while in nondegree status into a degree program upon admission. Graduate nondegree students can apply up to 12 credit hours completed while in nondegree status into a degree program upon admission.,48,Are there different credit allowances for undergraduates and graduates?,ASU Online
"The time it takes to complete an online degree at ASU is determined by several factors, including your specific situation and how many courses you take throughout the academic year. Generally, a bachelor's degree takes about four years to complete with a full-time course load of 12-15 credit hours per semester, while a master's degree typically takes about two years under the same conditions. If you take more credit hours per semester or have transfer credits, you may be able to finish your degree sooner. Additionally, choosing to pursue part-time studies can extend the time needed to complete your degree. To get a more accurate estimate of your completion time, it is recommended to consult with your academic advisor.","That depends on your specific situation and how many courses you take throughout the academic year. In general, a bachelor's degree usually takes about four years to complete and a master's degree usually takes about two years. This assumes you take a standard full-time course load of 12-15 credit hours per semester.If you take more credit hours per semester or have transfer credits, you might be able to complete your degree sooner. You can contact your academic advisor to find out how long it might take you to get your degree.",49,What factors determine the time it takes to complete an online degree at ASU?,ASU Online
"Yes, it is possible to finish your bachelor's degree in less than four years online if you take more credit hours per semester or have transfer credits. Your specific situation and course load will determine how quickly you can complete your degree. It is advisable to contact your academic advisor to get a clearer idea of your timeline.","That depends on your specific situation and how many courses you take throughout the academic year. In general, a bachelor's degree usually takes about four years to complete and a master's degree usually takes about two years. This assumes you take a standard full-time course load of 12-15 credit hours per semester.If you take more credit hours per semester or have transfer credits, you might be able to complete your degree sooner. You can contact your academic advisor to find out how long it might take you to get your degree.",49,Is it possible to finish my bachelor's degree in less than four years online?,ASU Online
"To maintain a full-time course load, you need to take 12-15 credit hours per semester.","That depends on your specific situation and how many courses you take throughout the academic year. In general, a bachelor's degree usually takes about four years to complete and a master's degree usually takes about two years. This assumes you take a standard full-time course load of 12-15 credit hours per semester.If you take more credit hours per semester or have transfer credits, you might be able to complete your degree sooner. You can contact your academic advisor to find out how long it might take you to get your degree.",49,How many credit hours do I need to take each semester for a full-time course load?,ASU Online
"Yes, you can consult with an academic advisor about your degree timeline at ASU. They can help you understand how long it might take to complete your degree based on your specific situation and course load.","That depends on your specific situation and how many courses you take throughout the academic year. In general, a bachelor's degree usually takes about four years to complete and a master's degree usually takes about two years. This assumes you take a standard full-time course load of 12-15 credit hours per semester.If you take more credit hours per semester or have transfer credits, you might be able to complete your degree sooner. You can contact your academic advisor to find out how long it might take you to get your degree.",49,Can I consult with an academic advisor about my degree timeline at ASU?,ASU Online
The provided context does not specify the typical duration for earning a master's degree online from ASU.,"That depends on your specific situation and how many courses you take throughout the academic year. In general, a bachelor's degree usually takes about four years to complete and a master's degree usually takes about two years. This assumes you take a standard full-time course load of 12-15 credit hours per semester.If you take more credit hours per semester or have transfer credits, you might be able to complete your degree sooner. You can contact your academic advisor to find out how long it might take you to get your degree.",49,What is the typical duration for earning a master's degree online from ASU?,ASU Online
"To transfer to Arizona State University (ASU), students must meet university and program requirements for admission. Although most transfer students find it relatively easy to transfer credits from other institutions, specific requirements can vary depending on the intended program. For detailed and comprehensive information, students should refer to the transfer admission requirements provided by ASU.","Transfer students must meet university and program requirements for admission, but most transfer students find it easy to transfer credits from other institutions. See our transfer admission requirements for more information.",50,What criteria do students need to meet for transferring to ASU?,ASU Online
"Yes, it is common for students to transfer credits to ASU. Most transfer students find it easy to transfer credits from other institutions as long as they meet the university and program requirements for admission.","Transfer students must meet university and program requirements for admission, but most transfer students find it easy to transfer credits from other institutions. See our transfer admission requirements for more information.",50,Is it common for students to transfer credits to ASU?,ASU Online
You can find more details on transfer admission requirements by visiting the section on transfer admission requirements at Arizona State University.,"Transfer students must meet university and program requirements for admission, but most transfer students find it easy to transfer credits from other institutions. See our transfer admission requirements for more information.",50,Where can I find more details on transfer admission requirements?,ASU Online
"Yes, transfer students at ASU must meet university and program requirements for admission. Most transfer students find it easy to transfer credits from other institutions. For more details, refer to the transfer admission requirements.","Transfer students must meet university and program requirements for admission, but most transfer students find it easy to transfer credits from other institutions. See our transfer admission requirements for more information.",50,Are there specific program requirements for transfer students at ASU?,ASU Online
"Transfer students generally find it easy to have their credits recognized at ASU. Most transfer students successfully transfer credits from other institutions, provided they meet the university and program requirements for admission. Specific courses transferring depends on the requirements of the college or school associated with the student's program, but students can work with their enrollment coach or academic advisor for a pre-evaluation of their credits.","Transfer students must meet university and program requirements for admission, but most transfer students find it easy to transfer credits from other institutions. See our transfer admission requirements for more information.",50,How easy is it for transfer students to have their credits recognized?,ASU Online
"To help you determine which credits you can transfer to ASU Online, you can work with an enrollment coach or an academic advisor. They can provide a pre-evaluation of your credits to show how they may apply to a degree program at Arizona State University. This guidance will help you understand transfer eligibility and the application of those credits toward your chosen program.",An enrollment coach or an academic advisor can provide a pre-evaluation of your credits or any transferable credits to show how they may apply to a degree program at Arizona State University.,51,What resources are available to help me determine which credits I can transfer to ASU Online?,ASU Online
